degree	metaedge_side	metaedge	side	square
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
183	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
424	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
62	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
145	"Gene→
regulates→
Gene"	G<rG	source	FALSE
25	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1040	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
30	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
419	"Gene→
regulates→
Gene"	G<rG	source	FALSE
311	"Gene→
regulates→
Gene"	G<rG	source	FALSE
56	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
178	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
301	"Gene→
regulates→
Gene"	G<rG	source	FALSE
210	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
38	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
126	"Gene→
regulates→
Gene"	G<rG	source	FALSE
123	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
33	"Gene→
regulates→
Gene"	G<rG	source	FALSE
45	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
60	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
29	"Gene→
regulates→
Gene"	G<rG	source	FALSE
169	"Gene→
regulates→
Gene"	G<rG	source	FALSE
105	"Gene→
regulates→
Gene"	G<rG	source	FALSE
252	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
210	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
32	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
54	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
22	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
95	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
24	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
50	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
24	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
35	"Gene→
regulates→
Gene"	G<rG	source	FALSE
161	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
79	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
111	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
113	"Gene→
regulates→
Gene"	G<rG	source	FALSE
163	"Gene→
regulates→
Gene"	G<rG	source	FALSE
84	"Gene→
regulates→
Gene"	G<rG	source	FALSE
284	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
154	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1187	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
52	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
173	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
208	"Gene→
regulates→
Gene"	G<rG	source	FALSE
214	"Gene→
regulates→
Gene"	G<rG	source	FALSE
34	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
390	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
228	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
37	"Gene→
regulates→
Gene"	G<rG	source	FALSE
215	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
57	"Gene→
regulates→
Gene"	G<rG	source	FALSE
99	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
216	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
308	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
251	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
50	"Gene→
regulates→
Gene"	G<rG	source	FALSE
30	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
29	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
652	"Gene→
regulates→
Gene"	G<rG	source	FALSE
74	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
283	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
48	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
305	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
603	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
235	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
72	"Gene→
regulates→
Gene"	G<rG	source	FALSE
62	"Gene→
regulates→
Gene"	G<rG	source	FALSE
132	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1432	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
66	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
36	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
21	"Gene→
regulates→
Gene"	G<rG	source	FALSE
25	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
31	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
151	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
36	"Gene→
regulates→
Gene"	G<rG	source	FALSE
583	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
767	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
279	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
35	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
85	"Gene→
regulates→
Gene"	G<rG	source	FALSE
168	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
126	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
204	"Gene→
regulates→
Gene"	G<rG	source	FALSE
69	"Gene→
regulates→
Gene"	G<rG	source	FALSE
114	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
283	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
21	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
149	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
380	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
317	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
29	"Gene→
regulates→
Gene"	G<rG	source	FALSE
30	"Gene→
regulates→
Gene"	G<rG	source	FALSE
220	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
102	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
46	"Gene→
regulates→
Gene"	G<rG	source	FALSE
73	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
261	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
41	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
43	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
230	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
33	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
592	"Gene→
regulates→
Gene"	G<rG	source	FALSE
74	"Gene→
regulates→
Gene"	G<rG	source	FALSE
40	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
216	"Gene→
regulates→
Gene"	G<rG	source	FALSE
151	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
30	"Gene→
regulates→
Gene"	G<rG	source	FALSE
23	"Gene→
regulates→
Gene"	G<rG	source	FALSE
58	"Gene→
regulates→
Gene"	G<rG	source	FALSE
78	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
55	"Gene→
regulates→
Gene"	G<rG	source	FALSE
44	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
26	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
23	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
215	"Gene→
regulates→
Gene"	G<rG	source	FALSE
29	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
494	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
