id_a	id_b	edge	edge_prior	degree_product	feature	value
2451	1001	FALSE	11.45	85436	Adamic/Adar index	3.4721438302524614
593	1248	FALSE	4.666666666666667	32088	Adamic/Adar index	1.4814222359884228
2140	3142	FALSE	1.5884615384615384	13530	Adamic/Adar index	0.565192006290269
1072	1941	FALSE	14.2	97983	Adamic/Adar index	8.933016044793531
745	1751	FALSE	2.6018518518518516	18984	Adamic/Adar index	1.2839619487274039
1438	2477	FALSE	2.0357142857142856	11418	Adamic/Adar index	0.39944774218084245
3624	3587	FALSE	0.10084033613445378	636	Adamic/Adar index	0
760	4022	FALSE	3.8333333333333335	22218	Adamic/Adar index	0.7140263971362899
3302	1684	FALSE	1.0408163265306123	7744	Adamic/Adar index	0.9399093135960201
1673	80	FALSE	9.84375	62230	Adamic/Adar index	0.7438510869216709
2707	2676	FALSE	2.225	17424	Adamic/Adar index	0.9938171184094289
1437	339	FALSE	6	46475	Adamic/Adar index	2.6008069133841225
3097	857	FALSE	0.08754208754208755	936	Adamic/Adar index	0
1756	1999	FALSE	0.09642857142857143	928	Adamic/Adar index	0.32243519083944905
237	2689	FALSE	1.0133689839572193	8162	Adamic/Adar index	0.21531348711084464
3016	1012	FALSE	2.6826923076923075	24035	Adamic/Adar index	1.8997179922193332
1509	2305	FALSE	0.047619047619047616	588	Adamic/Adar index	0
1677	1385	FALSE	3.783333333333333	33201	Adamic/Adar index	3.2705612504824937
848	2118	FALSE	6.25	42360	Adamic/Adar index	3.9587987503669297
3145	126	FALSE	0.59375	4556	Adamic/Adar index	0.3429852568102152
2427	1904	FALSE	0.07142857142857142	525	Adamic/Adar index	0
1137	1898	FALSE	0.14285714285714285	1274	Adamic/Adar index	0
114	1751	FALSE	9.222222222222221	71642	Adamic/Adar index	8.308793471465819
335	1749	FALSE	15.375	111290	Adamic/Adar index	4.706928523777099
2382	217	FALSE	2.7	21200	Adamic/Adar index	0
2222	976	FALSE	0.25	2736	Adamic/Adar index	0
1005	1459	FALSE	0.13714285714285715	1144	Adamic/Adar index	0.41767564430184
1953	982	FALSE	16.125	105732	Adamic/Adar index	6.494653139204029
2792	578	FALSE	1.4814814814814814	13143	Adamic/Adar index	0.7172141054799464
488	1666	FALSE	20.75	208152	Adamic/Adar index	11.593819606889035
3092	1706	FALSE	7.036363636363636	49896	Adamic/Adar index	2.7581357072933304
3521	2769	FALSE	0.7321428571428571	6372	Adamic/Adar index	0.2044843780639489
884	3584	FALSE	4.694444444444445	37985	Adamic/Adar index	1.5929131819466644
3906	2446	FALSE	5.964285714285714	39672	Adamic/Adar index	3.0070529257098855
475	2969	FALSE	1.444	10296	Adamic/Adar index	0.617888366540792
721	3043	FALSE	2.742424242424242	20930	Adamic/Adar index	1.4869004668505361
1011	2611	FALSE	5.590909090909091	35784	Adamic/Adar index	3.657472232975293
1462	100	FALSE	0.2096551724137931	1716	Adamic/Adar index	0
2891	2978	FALSE	3.673076923076923	28152	Adamic/Adar index	2.2107088895257725
2815	803	FALSE	0.826530612244898	5984	Adamic/Adar index	0
3690	2251	FALSE	4.285714285714286	36640	Adamic/Adar index	1.7670363761232806
1604	2501	FALSE	2.1041666666666665	16905	Adamic/Adar index	1.3885840042118065
2646	1962	FALSE	0.583710407239819	4553	Adamic/Adar index	0.4222671435330008
1736	2149	FALSE	1.85625	13568	Adamic/Adar index	4.571879782933875
761	1389	FALSE	9.980392156862745	61000	Adamic/Adar index	5.174052870864209
2824	2937	FALSE	0.628125	4970	Adamic/Adar index	0.18177659759420406
3590	3185	FALSE	0.34558823529411764	3192	Adamic/Adar index	0
3932	3767	FALSE	4.2	31680	Adamic/Adar index	1.6830862373164068
2467	3664	FALSE	7.46969696969697	53298	Adamic/Adar index	4.452044112987536
2444	2789	FALSE	0.1388888888888889	1674	Adamic/Adar index	0
632	2071	FALSE	3.0095238095238095	22113	Adamic/Adar index	1.8132912589174766
2158	3850	FALSE	0.9941520467836257	8468	Adamic/Adar index	0
3292	1893	FALSE	0.8413461538461539	7564	Adamic/Adar index	0.154876207971428
457	1856	FALSE	1.2200956937799043	9375	Adamic/Adar index	0.5103576546616764
2108	3343	FALSE	1.8041958041958042	13224	Adamic/Adar index	1.1534103409951353
2035	1233	FALSE	0.7448979591836735	6040	Adamic/Adar index	0.21531348711084464
73	1140	FALSE	6.277777777777778	48400	Adamic/Adar index	1.132645597867144
3490	135	FALSE	5.263888888888889	35292	Adamic/Adar index	2.4755224333109047
1919	1575	FALSE	6.7	47310	Adamic/Adar index	1.4519957565223138
3337	824	FALSE	20.416666666666668	175224	Adamic/Adar index	19.764797275732725
554	3358	FALSE	3.2384615384615385	23585	Adamic/Adar index	0.8412790650532448
1233	1110	FALSE	13.714285714285714	95130	Adamic/Adar index	6.945549136911784
2472	559	FALSE	2.4	15540	Adamic/Adar index	0.5897787082440693
2257	822	FALSE	7.166666666666667	48880	Adamic/Adar index	1.3835556379485376
2488	3610	FALSE	0.31385281385281383	2772	Adamic/Adar index	0
3179	2956	FALSE	0.017543859649122806	250	Adamic/Adar index	0
2664	4001	FALSE	1.3352272727272727	9450	Adamic/Adar index	0.7721030008935539
2051	2095	FALSE	1.4352941176470588	11460	Adamic/Adar index	0.4664160559827628
2160	2237	FALSE	0.7002801120448179	5332	Adamic/Adar index	0.17637054703334476
3160	3300	FALSE	2.490740740740741	19372	Adamic/Adar index	0.3597196321377705
566	939	FALSE	14.625	170391	Adamic/Adar index	11.010330913527662
2427	1887	FALSE	0.07142857142857142	500	Adamic/Adar index	0
3857	2218	FALSE	1.5766666666666667	12648	Adamic/Adar index	0.3717999918359367
3130	3273	FALSE	0.19345238095238096	2204	Adamic/Adar index	0.19878985003420896
470	3657	FALSE	0.5789473684210527	4488	Adamic/Adar index	0.19585011338479313
544	690	FALSE	3.5	26865	Adamic/Adar index	1.2191496200308882
4	3713	FALSE	5.783333333333333	40128	Adamic/Adar index	4.999669772324166
3496	4008	FALSE	0.4583333333333333	4144	Adamic/Adar index	0.17792325207614929
2046	2233	FALSE	4.673202614379085	34034	Adamic/Adar index	3.3223420629695553
714	1759	FALSE	9.392857142857142	56916	Adamic/Adar index	0.5444646479296519
1043	602	FALSE	10.7	69888	Adamic/Adar index	2.468350737275056
160	3980	FALSE	4.6923076923076925	30810	Adamic/Adar index	2.3579096750613897
86	2752	FALSE	4.929292929292929	36417	Adamic/Adar index	2.0539213293804406
2617	313	FALSE	1.6193771626297577	12470	Adamic/Adar index	0.31157096870174816
1903	1255	FALSE	0.0989010989010989	979	Adamic/Adar index	0
422	3879	FALSE	2.992063492063492	23432	Adamic/Adar index	1.6829197629734964
1655	610	FALSE	15.166666666666666	125320	Adamic/Adar index	6.666991725087201
422	837	FALSE	1.7714285714285714	13332	Adamic/Adar index	0.5683283215098525
3776	3118	FALSE	0.3051948051948052	2200	Adamic/Adar index	3.506853539408967
125	741	FALSE	0.4965277777777778	3745	Adamic/Adar index	0.14484887158946608
955	3547	FALSE	10.666666666666666	73606	Adamic/Adar index	4.396942865976033
3015	1764	FALSE	5.604395604395604	39088	Adamic/Adar index	1.6199118501161893
3355	1297	FALSE	13	79756	Adamic/Adar index	3.3162719834383094
1443	651	FALSE	2.7142857142857144	21920	Adamic/Adar index	1.024031306510606
1586	2932	FALSE	6.666666666666667	52836	Adamic/Adar index	3.6784284093778634
948	3669	FALSE	7.303571428571429	50718	Adamic/Adar index	5.63500196495463
479	821	FALSE	6.888888888888889	45900	Adamic/Adar index	1.3821401233275048
3257	3364	FALSE	1.6764705882352942	12474	Adamic/Adar index	0.6967692504761432
894	239	FALSE	9.4	67568	Adamic/Adar index	4.301235010413493
3948	2894	FALSE	7.9523809523809526	53491	Adamic/Adar index	1.9925975053142682
2893	895	FALSE	0.7613636363636364	6240	Adamic/Adar index	0
1458	1392	FALSE	6.037037037037037	39483	Adamic/Adar index	2.6331013293003047
845	1164	FALSE	26	211122	Adamic/Adar index	8.029587695700215
1242	1565	FALSE	15.5	148200	Adamic/Adar index	7.0843431645553006
2411	1304	FALSE	4.357142857142857	19008	Adamic/Adar index	0.614731667707477
2288	1428	FALSE	0.9826388888888888	8549	Adamic/Adar index	0.18752160741400595
15	979	FALSE	0.6923076923076923	5400	Adamic/Adar index	0.9647440843867756
2458	3660	FALSE	0.10150375939849623	1056	Adamic/Adar index	0
2374	3352	FALSE	0.3625	3366	Adamic/Adar index	0.35135620882536406
3435	467	FALSE	2.052380952380952	16684	Adamic/Adar index	0.3463031967545094
162	1587	FALSE	6.038961038961039	42976	Adamic/Adar index	2.687192420258965
3662	1562	FALSE	5.111111111111111	36562	Adamic/Adar index	4.349035336118567
124	1514	FALSE	6.0396825396825395	42800	Adamic/Adar index	2.911562214998533
365	2355	FALSE	2.9510489510489513	22022	Adamic/Adar index	7.0281032959114285
3032	3793	FALSE	0.509090909090909	3002	Adamic/Adar index	0.2148707605483044
1561	1533	FALSE	1.4523809523809523	11310	Adamic/Adar index	0.8911555022895324
3849	2369	FALSE	3.053030303030303	24174	Adamic/Adar index	1.7113839823790777
2187	3663	FALSE	3.7555555555555555	30444	Adamic/Adar index	0.900691264917882
628	2257	FALSE	6.75	45448	Adamic/Adar index	2.327440733116143
510	1690	FALSE	21	151929	Adamic/Adar index	7.1690503066996945
3213	1487	FALSE	0.3	2190	Adamic/Adar index	0
235	3232	FALSE	0.058333333333333334	403	Adamic/Adar index	0
1578	2167	FALSE	1.2613636363636365	10368	Adamic/Adar index	0.21531348711084464
524	3104	FALSE	3.9025974025974026	26873	Adamic/Adar index	0.382483100650025
122	3038	FALSE	2.3015873015873014	14256	Adamic/Adar index	0.6511688212902473
1738	1419	FALSE	2.9375	22816	Adamic/Adar index	1.2114573127720605
2520	609	FALSE	1.5625	13413	Adamic/Adar index	0.4015219646384941
2070	2359	FALSE	0.5964285714285714	5239	Adamic/Adar index	0.3476113459745579
2133	2478	FALSE	0.13846153846153847	1073	Adamic/Adar index	0.14484887158946608
1063	2153	FALSE	12.4	69368	Adamic/Adar index	4.1747147775304105
418	4048	FALSE	0.96875	7434	Adamic/Adar index	0.18150835245207098
1965	1691	FALSE	7.694444444444445	50112	Adamic/Adar index	2.003735067995367
2208	1438	FALSE	7.736111111111111	53457	Adamic/Adar index	2.110441345138566
2034	2544	FALSE	0.013605442176870748	216	Adamic/Adar index	0
2204	4068	FALSE	1.3428571428571427	10388	Adamic/Adar index	0.32790585967791797
3694	1762	FALSE	4.017857142857143	26352	Adamic/Adar index	1.0923025852624872
3146	2506	FALSE	0.8958333333333334	7228	Adamic/Adar index	0.35832063390464874
1469	2671	FALSE	0.5448717948717948	4290	Adamic/Adar index	0.5905369212257844
158	2580	FALSE	9.76923076923077	55195	Adamic/Adar index	2.8842202820348932
3078	1440	FALSE	10.166666666666666	98556	Adamic/Adar index	1.3022090489936728
3013	2746	FALSE	0.525	4012	Adamic/Adar index	0.16269873579458505
3148	2799	FALSE	0.42947368421052634	3328	Adamic/Adar index	0.18218461383423137
2692	3805	FALSE	0.237012987012987	2304	Adamic/Adar index	0.18388845457974975
2281	2519	FALSE	6.166666666666667	42959	Adamic/Adar index	6.455445389589153
3467	2819	FALSE	0.3384615384615385	2668	Adamic/Adar index	0.1894615908449756
2714	1970	FALSE	3.25	27600	Adamic/Adar index	0.9439734336818233
711	1761	FALSE	14.666666666666666	95858	Adamic/Adar index	8.6622211213528
3916	2036	FALSE	0.5317460317460317	3696	Adamic/Adar index	0.32221946417387787
955	1625	FALSE	15.916666666666666	114361	Adamic/Adar index	17.449873681341522
2235	2041	FALSE	2.8555555555555556	21090	Adamic/Adar index	2.363075217518356
836	2014	FALSE	0.7835497835497836	6804	Adamic/Adar index	0
1474	45	FALSE	1.7179487179487178	14014	Adamic/Adar index	0.8905281228028898
286	2057	FALSE	0.12121212121212122	820	Adamic/Adar index	0
400	3524	FALSE	2.619047619047619	21780	Adamic/Adar index	1.20074140804526
123	2559	FALSE	0.8125	7254	Adamic/Adar index	0.13901079714141543
1768	50	FALSE	6.057142857142857	44220	Adamic/Adar index	1.02655360553939
2472	2523	FALSE	0.17647058823529413	1517	Adamic/Adar index	0
1674	4077	FALSE	7	56880	Adamic/Adar index	1.69470143683938
2626	248	FALSE	6.892857142857143	50256	Adamic/Adar index	12.486314965641423
1581	1616	FALSE	2.4	20706	Adamic/Adar index	3.9279671929456605
1536	2814	FALSE	0.15555555555555556	1326	Adamic/Adar index	0
2121	1838	FALSE	1.6029411764705883	12996	Adamic/Adar index	0.347185104125212
1956	1297	FALSE	12.13888888888889	83820	Adamic/Adar index	3.7095104316544565
566	1956	FALSE	17.041666666666668	109395	Adamic/Adar index	4.413587153060388
3663	2147	FALSE	0.8042328042328042	6372	Adamic/Adar index	0.33431190235550673
2964	3057	FALSE	0.9230769230769231	10050	Adamic/Adar index	0.15308463334318925
2396	3906	FALSE	25.125	183312	Adamic/Adar index	11.781764543141538
686	1095	FALSE	6.708333333333333	49140	Adamic/Adar index	3.48100303705718
1721	1210	FALSE	2.0625	16800	Adamic/Adar index	1.2880035213877383
2226	629	FALSE	0.9838056680161943	7050	Adamic/Adar index	1.231565781439937
1291	2600	FALSE	2.591666666666667	19536	Adamic/Adar index	0.9620693824293716
2857	611	FALSE	0.64	5252	Adamic/Adar index	0.340468282290712
2866	2673	FALSE	2.0619047619047617	15180	Adamic/Adar index	2.1812828164930265
3430	936	FALSE	3.764705882352941	23460	Adamic/Adar index	0.7763317772386741
159	2174	FALSE	1.0636363636363637	8550	Adamic/Adar index	0
3363	358	FALSE	1.0076923076923077	8927	Adamic/Adar index	0.34303731582705016
3305	3490	FALSE	0.8541666666666666	6732	Adamic/Adar index	0.5169378971389715
1882	3400	FALSE	0.027777777777777776	216	Adamic/Adar index	0
1816	915	FALSE	0.5138888888888888	3600	Adamic/Adar index	0.18571843568225221
301	374	FALSE	4.783333333333333	30396	Adamic/Adar index	1.1685075040447042
77	1369	FALSE	4.5	34391	Adamic/Adar index	0.9194722196966224
3239	348	FALSE	10.11111111111111	65120	Adamic/Adar index	1.490932076288155
3219	2824	FALSE	0.465625	4130	Adamic/Adar index	0.361406408069387
1843	2624	FALSE	5.630952380952381	43230	Adamic/Adar index	1.2501520716378363
3173	1292	FALSE	12.73076923076923	86400	Adamic/Adar index	9.462433527656623
3344	1985	FALSE	0.27350427350427353	2525	Adamic/Adar index	0.16298417794481085
3951	2465	FALSE	1.3508771929824561	9936	Adamic/Adar index	1.543501218718133
3091	2315	FALSE	7.607407407407408	53754	Adamic/Adar index	4.100562362427113
651	3965	FALSE	2.3333333333333335	15481	Adamic/Adar index	0.9413543089967112
2394	98	FALSE	2.9916666666666667	23501	Adamic/Adar index	1.8088544343752653
518	1532	FALSE	2.2111111111111112	19596	Adamic/Adar index	2.491459707010638
4020	1325	FALSE	22.571428571428573	155792	Adamic/Adar index	9.810116083260315
2885	3565	FALSE	1.2083333333333333	12160	Adamic/Adar index	1.7742569033693236
1936	2236	FALSE	8.75	62196	Adamic/Adar index	3.172054024367016
1173	2416	FALSE	2.7	19375	Adamic/Adar index	1.0361543377560325
430	2965	FALSE	0.751131221719457	6100	Adamic/Adar index	0
1011	435	FALSE	4.315789473684211	31808	Adamic/Adar index	2.0118515928766576
3612	3509	FALSE	0.9340659340659341	7480	Adamic/Adar index	0.18619761651459218
525	1300	FALSE	20.375	153582	Adamic/Adar index	9.262984535876027
1881	1663	FALSE	1.0133689839572193	8162	Adamic/Adar index	0
3804	3555	FALSE	11.666666666666666	92672	Adamic/Adar index	6.195402662813493
2985	3864	FALSE	0.07407407407407407	332	Adamic/Adar index	0
1754	642	FALSE	16.904761904761905	86718	Adamic/Adar index	5.703220070018044
657	3739	FALSE	8.73611111111111	55080	Adamic/Adar index	1.7244906500656396
2292	185	FALSE	1.4285714285714286	11194	Adamic/Adar index	0.8282487651231021
3089	2668	FALSE	2.6444444444444444	21917	Adamic/Adar index	2.4138103285280064
2941	985	FALSE	23.857142857142858	162732	Adamic/Adar index	10.779014853089835
502	3150	FALSE	3.4523809523809526	22385	Adamic/Adar index	0.9717471056136968
1224	57	FALSE	2.115	16107	Adamic/Adar index	0.17289595872557093
3451	117	FALSE	7.846153846153846	54720	Adamic/Adar index	2.049809091831245
524	2873	FALSE	8.84873949579832	63518	Adamic/Adar index	5.11222254194507
1066	765	FALSE	6.333333333333333	45318	Adamic/Adar index	1.0390088268709707
1995	1388	FALSE	0.0641025641025641	684	Adamic/Adar index	0
2356	35	FALSE	0.14285714285714285	946	Adamic/Adar index	0
2453	3117	FALSE	0.6018099547511312	5576	Adamic/Adar index	0.7792356990874717
3367	2097	FALSE	1.2878787878787878	10024	Adamic/Adar index	0.18821028282068325
1480	2010	FALSE	1.9242424242424243	15477	Adamic/Adar index	0.15707290377140282
604	294	FALSE	18.833333333333332	130226	Adamic/Adar index	8.856804167791914
3594	1828	FALSE	0.7958333333333333	7221	Adamic/Adar index	0
3099	441	FALSE	0.020833333333333332	266	Adamic/Adar index	0.16127707772553893
3650	3806	FALSE	2.707692307692308	19680	Adamic/Adar index	1.3309379546775366
3704	1391	FALSE	16.4375	129744	Adamic/Adar index	4.130275215467243
1045	3649	FALSE	14.61111111111111	95160	Adamic/Adar index	11.438961702456123
2262	2455	FALSE	0.46190476190476193	3744	Adamic/Adar index	0
1124	2063	FALSE	5.3076923076923075	34960	Adamic/Adar index	1.4605919390218296
3674	2733	FALSE	2.106060606060606	14832	Adamic/Adar index	0.5292179067225593
364	1999	FALSE	0.18235294117647058	1600	Adamic/Adar index	0.24627854581449443
1921	1919	FALSE	1.605263157894737	13870	Adamic/Adar index	0.5974660299360152
354	3911	FALSE	5.194444444444445	38396	Adamic/Adar index	2.6793403351740115
1782	677	FALSE	1.0433333333333332	8840	Adamic/Adar index	0.18821028282068325
538	2809	FALSE	4.680672268907563	34365	Adamic/Adar index	1.0399292573710803
1057	1614	FALSE	6	36288	Adamic/Adar index	2.5615231128238554
2895	3065	FALSE	0.7954545454545454	5680	Adamic/Adar index	0.8422871679718738
3392	453	FALSE	8.5	56964	Adamic/Adar index	3.6463952863508795
2901	928	FALSE	2.3216783216783217	16380	Adamic/Adar index	0.646704727820699
3308	2532	FALSE	0.44166666666666665	3312	Adamic/Adar index	0.20178266682373375
3129	2649	FALSE	1.043956043956044	8294	Adamic/Adar index	0.1898304718549614
384	3374	FALSE	2.1052631578947367	15642	Adamic/Adar index	0.7896030390465397
951	2549	FALSE	1.65359477124183	13662	Adamic/Adar index	0.9034148654690384
103	422	FALSE	3.2337662337662336	24240	Adamic/Adar index	1.2328086597768317
2591	1863	FALSE	0.5462184873949579	4860	Adamic/Adar index	0.5821073564488569
1736	2957	FALSE	0.8394736842105263	6625	Adamic/Adar index	0.1780382327518099
272	540	FALSE	15.166666666666666	130678	Adamic/Adar index	8.226618490748532
1303	105	FALSE	5.416666666666667	38304	Adamic/Adar index	1.0227188481575582
1658	1248	FALSE	0.14285714285714285	1232	Adamic/Adar index	0.20576925955053368
2682	3705	FALSE	1.88	14616	Adamic/Adar index	0.6581838670256683
2063	1917	FALSE	0.33031674208144796	3116	Adamic/Adar index	0
2341	2407	FALSE	0.31547619047619047	2214	Adamic/Adar index	0.16386569411765275
112	3236	FALSE	1.525	12784	Adamic/Adar index	1.0562694897537495
3861	138	FALSE	2.5267857142857144	21896	Adamic/Adar index	0.7260053631121344
2025	3253	FALSE	0.39285714285714285	3360	Adamic/Adar index	0.13585590758131733
3729	2467	FALSE	2.172248803827751	17766	Adamic/Adar index	0.9564843989466802
1587	176	FALSE	3.1353383458646618	23120	Adamic/Adar index	1.8162718067192332
1600	4000	FALSE	5.636363636363637	39744	Adamic/Adar index	2.1446792812070483
1814	3310	FALSE	1.4343434343434343	11122	Adamic/Adar index	0.692090000245632
1452	3497	FALSE	8.729166666666666	61612	Adamic/Adar index	6.418978208834759
1113	3201	FALSE	4.7894736842105265	32994	Adamic/Adar index	0.48551096644758207
1464	3143	FALSE	4.771929824561403	30848	Adamic/Adar index	1.8114516803987102
3773	368	FALSE	3.7777777777777777	30192	Adamic/Adar index	2.430629845043284
493	1730	FALSE	5.38655462184874	37990	Adamic/Adar index	1.5037454202497045
1957	2982	FALSE	1.0723981900452488	8970	Adamic/Adar index	1.0258239066804236
4000	2085	FALSE	0.7884615384615384	6003	Adamic/Adar index	0.3345978066697989
2641	2383	FALSE	0.009523809523809525	222	Adamic/Adar index	0
2250	3094	FALSE	7.4714285714285715	53392	Adamic/Adar index	6.562037998972196
1817	1934	FALSE	0.5625	4494	Adamic/Adar index	0.3671142945570264
3101	1871	FALSE	0.017543859649122806	144	Adamic/Adar index	0
634	27	FALSE	0.3273809523809524	2880	Adamic/Adar index	0
62	2123	FALSE	0.8452380952380952	5356	Adamic/Adar index	0.392563078832397
2056	797	FALSE	1.3376623376623376	10584	Adamic/Adar index	0.984077730748325
3807	1265	FALSE	5.2592592592592595	34946	Adamic/Adar index	1.2332851925074124
922	1730	FALSE	12.676470588235293	81490	Adamic/Adar index	11.632072583893006
714	2353	FALSE	10.5625	66402	Adamic/Adar index	2.570785751241468
506	2574	FALSE	3.553030303030303	24120	Adamic/Adar index	1.3838109680420132
163	1757	FALSE	10.128571428571428	69342	Adamic/Adar index	3.4337660670798886
3461	1153	FALSE	10.035714285714286	69741	Adamic/Adar index	3.1095993976962135
1054	418	FALSE	3.283333333333333	24249	Adamic/Adar index	0.48840135210110425
3865	1134	FALSE	7.94	58652	Adamic/Adar index	2.1447782950088774
907	2882	FALSE	1.2019704433497538	8382	Adamic/Adar index	0.19728129791089558
3737	3597	FALSE	0.27705627705627706	2340	Adamic/Adar index	0.6556508080789902
401	1463	FALSE	6.216666666666667	41888	Adamic/Adar index	1.997310580876064
2126	2717	FALSE	4.25	28630	Adamic/Adar index	0.17758167136036196
2426	403	FALSE	0.7244582043343654	5125	Adamic/Adar index	0.15694615804860262
3830	1096	FALSE	2.0352941176470587	17458	Adamic/Adar index	0.32536907541380067
714	966	FALSE	21.8125	141763	Adamic/Adar index	9.15350347793424
3290	3887	FALSE	7.385964912280702	55986	Adamic/Adar index	2.3047284565719797
1832	2944	FALSE	0.30735930735930733	2268	Adamic/Adar index	0
2362	3632	FALSE	0.6650717703349283	4800	Adamic/Adar index	0
2129	3149	FALSE	3	23200	Adamic/Adar index	1.5478610599605207
743	98	FALSE	3.515151515151515	24825	Adamic/Adar index	0.8481630891334421
1186	2818	FALSE	2.9696969696969697	22120	Adamic/Adar index	1.1700225446062746
1193	1586	FALSE	3.5416666666666665	23766	Adamic/Adar index	1.7871721919944665
2729	174	FALSE	0.3265993265993266	2613	Adamic/Adar index	0
307	2191	FALSE	1.6833333333333333	14760	Adamic/Adar index	0.9468289989389236
399	3480	FALSE	4.071428571428571	28560	Adamic/Adar index	1.5686594226971866
1704	2634	FALSE	9.104166666666666	68200	Adamic/Adar index	7.227200288556433
1305	3776	FALSE	4.253968253968254	29370	Adamic/Adar index	1.683376496307841
3477	3178	FALSE	1.2222222222222223	8052	Adamic/Adar index	0
123	3542	FALSE	1.925	15678	Adamic/Adar index	0.3658556928169734
55	3532	FALSE	5.9125	42780	Adamic/Adar index	1.5846184228609985
4037	2283	FALSE	7.75	57876	Adamic/Adar index	7.268023699273891
2381	2135	FALSE	1.0095238095238095	7224	Adamic/Adar index	0.39113355410728745
4057	703	FALSE	10.857142857142858	73935	Adamic/Adar index	4.158596322816284
3538	284	FALSE	1.4772727272727273	11328	Adamic/Adar index	0.7797191539271242
3068	345	FALSE	5.212962962962963	37128	Adamic/Adar index	2.411112456547178
3619	1567	FALSE	1.3015873015873016	11340	Adamic/Adar index	1.2236666653367425
2673	3714	FALSE	1.7894736842105263	12972	Adamic/Adar index	2.268967819781566
1899	2302	FALSE	0.35185185185185186	2886	Adamic/Adar index	0.5440434510912142
2865	3681	FALSE	1.0076923076923077	8927	Adamic/Adar index	0.2071116448532039
2973	1595	FALSE	1.3107142857142857	10904	Adamic/Adar index	0.9827792176200209
3879	3630	FALSE	2.388888888888889	17400	Adamic/Adar index	0.9885753250274896
4066	2285	FALSE	3.223684210526316	23364	Adamic/Adar index	0.6324048285929861
766	451	FALSE	8.428571428571429	64635	Adamic/Adar index	2.1773723949242467
623	686	FALSE	3.39	25844	Adamic/Adar index	2.297544457132507
3866	3062	FALSE	2.216666666666667	19775	Adamic/Adar index	1.2872459919079746
3049	101	FALSE	8.037037037037036	56927	Adamic/Adar index	1.6736319572790173
1507	2085	FALSE	0.21153846153846154	1624	Adamic/Adar index	0
1403	383	FALSE	2.276666666666667	17056	Adamic/Adar index	1.7897572430284754
3824	3299	FALSE	1.1291666666666667	9672	Adamic/Adar index	0.5240907807240035
3535	3436	FALSE	1.4407407407407407	12566	Adamic/Adar index	1.2204429996617507
2948	2109	FALSE	2.25	15060	Adamic/Adar index	0.18964537904728723
3734	3487	FALSE	4.818181818181818	34760	Adamic/Adar index	1.3165059036070872
360	868	FALSE	6.892857142857143	50400	Adamic/Adar index	1.1488755826813135
2035	2816	FALSE	0.2815126050420168	2120	Adamic/Adar index	0
3332	2071	FALSE	3.5952380952380953	26892	Adamic/Adar index	1.2968160514293687
4009	36	FALSE	0.9166666666666666	8456	Adamic/Adar index	0
1429	39	FALSE	2.5238095238095237	16092	Adamic/Adar index	1.105520362732829
1342	626	FALSE	9.659340659340659	67035	Adamic/Adar index	3.244675982373779
1208	2836	FALSE	3.2916666666666665	24500	Adamic/Adar index	1.0163182674128621
481	237	FALSE	2.5505050505050506	18326	Adamic/Adar index	2.0596344706991756
224	3809	FALSE	1.795	12688	Adamic/Adar index	0.663952709680812
2116	1871	FALSE	0	117	Adamic/Adar index	0
1565	3964	FALSE	5.666666666666667	37830	Adamic/Adar index	1.1679014903917224
363	2207	FALSE	2.8333333333333335	15748	Adamic/Adar index	0.5089828394942999
390	3294	FALSE	3.7767857142857144	25527	Adamic/Adar index	0.7713268960292913
648	540	FALSE	15.444444444444445	121595	Adamic/Adar index	6.387219517851399
4039	876	FALSE	16.61904761904762	123711	Adamic/Adar index	4.8911514500795334
3238	2814	FALSE	0.319047619047619	2754	Adamic/Adar index	0
1213	1254	FALSE	2.1473684210526316	15228	Adamic/Adar index	2.0098515746591996
927	1352	FALSE	0.825	7072	Adamic/Adar index	0.3453367282709279
283	1609	FALSE	2.0495356037151704	15470	Adamic/Adar index	1.4333866910617596
152	1887	FALSE	0.6224489795918368	4000	Adamic/Adar index	0.15711534327144855
1788	3765	FALSE	2.2625	16089	Adamic/Adar index	0.6716194466861489
3690	1300	FALSE	30	196482	Adamic/Adar index	8.139718882641391
2707	3791	FALSE	0.37272727272727274	3300	Adamic/Adar index	0.41139075666396874
3855	1408	FALSE	6.758928571428571	48039	Adamic/Adar index	5.749655192104803
2390	2789	FALSE	0.34770114942528735	3069	Adamic/Adar index	0.1923632915409209
4000	3922	FALSE	8.916666666666666	64584	Adamic/Adar index	7.484535155167335
3747	382	FALSE	1.1623376623376624	9685	Adamic/Adar index	1.1030322509149924
2589	282	FALSE	8.942857142857143	64408	Adamic/Adar index	3.171418918926688
1446	1081	FALSE	6.205128205128205	44992	Adamic/Adar index	2.8206935246639926
1383	3905	FALSE	2.2857142857142856	17520	Adamic/Adar index	1.521007580961524
1307	1157	FALSE	1.7152777777777777	13090	Adamic/Adar index	0.49593582098758615
375	1950	FALSE	0.47058823529411764	4042	Adamic/Adar index	0
2201	2859	FALSE	2.0625	15106	Adamic/Adar index	0.8807592786863876
3890	1722	FALSE	3.0859375	23184	Adamic/Adar index	0.6805039551685828
3980	3456	FALSE	3.0673076923076925	21251	Adamic/Adar index	0.4980422447880667
1820	4063	FALSE	0.42857142857142855	4165	Adamic/Adar index	0.22953106112437666
151	1994	FALSE	1.1031746031746033	7335	Adamic/Adar index	0
