"","feature","bin_number","num_edges","bin_size","bin_mean_feature","bin_std_feature","expected_percent_correct","lower_ci","upper_ci","metaedge"
"438","scaled_degree",13,50,1165380,2.6811283301012e-05,2.28790738315912e-05,4.33334677671937e-05,3.2214323216523e-05,5.60756233256748e-05,"CCpG"
"439","scaled_degree",14,111,1165380,9.09742536834131e-05,2.09359181073587e-05,9.56768644760812e-05,7.8744766647137e-05,0.000114233082340819,"CCpG"
"440","scaled_degree",15,160,1165379,0.000156603455861036,2.23445244020055e-05,0.00013772331771611,0.000117241787220039,0.000159829154697215,"CCpG"
"441","scaled_degree",16,230,1165380,0.000237467568128383,2.52169014218017e-05,0.000197789392481944,0.000173079993171806,0.000224123123584282,"CCpG"
"442","scaled_degree",17,335,1165380,0.000339603963228017,3.25202932672369e-05,0.000287888681898881,0.000257907907940049,0.000319493653840334,"CCpG"
"443","scaled_degree",18,381,1165380,0.000478811359228905,4.66078487834165e-05,0.000327360751548206,0.000295336347696538,0.000361009267147217,"CCpG"
"444","scaled_degree",19,637,1165380,0.000679784575404459,6.76088364487712e-05,0.000547031400031406,0.00050539669705419,0.000590289623817968,"CCpG"
"445","scaled_degree",20,941,1165379,0.000982087060401497,0.000110313787846339,0.000807890988347149,0.000757123160126036,0.000860281549974733,"CCpG"
"446","scaled_degree",21,1303,1165380,0.0014792854665171,0.000186064435135903,0.00111851832147598,0.00105864672820024,0.00118001167142313,"CCpG"
"447","scaled_degree",22,2253,1165380,0.0023975060677308,0.000370865699474996,0.00193370236858161,0.00185475443569085,0.00201426944582278,"CCpG"
"448","scaled_degree",23,4327,1165380,0.00442744924662368,0.000877029478631603,0.00371337785668378,0.00360375587021324,0.00382461322670352,"CCpG"
"449","scaled_degree",24,10886,1165380,0.00995875171682848,0.00268874858013542,0.00934158013559514,0.00916772205407277,0.00951703331985154,"CCpG"
"450","scaled_degree",25,51952,1165379,0.0491076546381439,0.048336523681814,0.0445798795242753,0.0442059229480092,0.0449553166545565,"CCpG"
"451","xswap_prior",1,2,355967,0,0,7.02310320028767e-06,1.16754204682455e-06,1.80247233306477e-05,"CcSE"
"452","xswap_prior",2,1,355967,0,0,4.2138619201726e-06,3.03111526454325e-07,1.31309205533949e-05,"CcSE"
"453","xswap_prior",3,1,355967,0,0,4.2138619201726e-06,3.03111526454325e-07,1.31309205533949e-05,"CcSE"
"454","xswap_prior",4,1,355966,0,0,4.21387375796071e-06,3.0311237797299e-07,1.31309574413099e-05,"CcSE"
"455","xswap_prior",5,1,355967,0,0,4.2138619201726e-06,3.03111526454325e-07,1.31309205533949e-05,"CcSE"
"456","xswap_prior",6,3,355967,0,0,9.83234448040273e-06,2.3736373163931e-06,2.24917484288672e-05,"CcSE"
"457","xswap_prior",7,3,355967,0,0,9.83234448040273e-06,2.3736373163931e-06,2.24917484288672e-05,"CcSE"
"458","xswap_prior",8,4,355966,7.84283267495251e-07,2.73809705846549e-06,1.26416212738821e-05,3.7930555928505e-06,2.6719696790541e-05,"CcSE"
"459","xswap_prior",9,29,355967,5.98051653237583e-05,2.48578179862592e-05,8.28726177633945e-05,5.57107011604336e-05,0.000115342092605752,"CcSE"
"460","xswap_prior",10,85,355967,0.000147062908899787,2.81569918860919e-05,0.000240190129449838,0.00019199367822599,0.000293701098998512,"CcSE"
"461","xswap_prior",11,132,355966,0.000249839970989293,3.1942502666213e-05,0.000372225515286529,0.000311557518185688,0.000438208238712216,"CcSE"
"462","xswap_prior",12,188,355967,0.000366600499894071,3.86961301133573e-05,0.00052954198130169,0.000456659227966874,0.000607738633522022,"CcSE"
"463","xswap_prior",13,226,355967,0.000521858607678708,4.76337855397704e-05,0.000636293149946063,0.000556143214307729,0.00072175619002972,"CcSE"
"464","xswap_prior",14,319,355967,0.000692822899031082,5.49433658934912e-05,0.000897552588996764,0.000801861742246507,0.00099855425261177,"CcSE"
"465","xswap_prior",15,415,355966,0.000961850622738081,8.55067750167215e-05,0.00116724303095512,0.00105775263500118,0.00128204166557343,"CcSE"
"466","xswap_prior",16,525,355967,0.00127661032655767,0.000110786238596295,0.00147625629270047,0.00135280462590062,0.00160501308743897,"CcSE"
"467","xswap_prior",17,744,355967,0.00171013447707352,0.000140700905182162,0.00209148013304567,0.00194407015518643,0.00224418890535894,"CcSE"
"468","xswap_prior",18,945,355966,0.00231970664404195,0.000217842654717684,0.00265614509210123,0.0024897277030511,0.00282785539001684,"CcSE"
"469","xswap_prior",19,1235,355967,0.00322257630142039,0.000310884445964127,0.00347081760158216,0.00328027532438985,0.00366664419715144,"CcSE"
"470","xswap_prior",20,1794,355967,0.00462321720899274,0.000476064568636653,0.00504118347716649,0.0048111745159423,0.0052764601396701,"CcSE"
"471","xswap_prior",21,2666,355967,0.00691664036013164,0.000893009446754877,0.00749084187342682,0.00721021896181619,0.00777670648402418,"CcSE"
"472","xswap_prior",22,4152,355966,0.0112623317051357,0.00175380465259021,0.0116654071866212,0.0113152814982277,0.012020730209505,"CcSE"
"473","xswap_prior",23,7570,355967,0.0207264531075446,0.00421936622488487,0.0212673611111111,0.0207959659607662,0.0217438514280718,"CcSE"
"474","xswap_prior",24,16700,355967,0.0497862073758309,0.0153453857111416,0.0469157339985617,0.0462234972702765,0.0476127929420312,"CcSE"
"475","xswap_prior",25,101203,355966,0.285484658045191,0.215664145730991,0.284305848575851,0.282825164684779,0.285788828133045,"CcSE"
"476","analytic_prior",1,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"477","analytic_prior",2,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"478","analytic_prior",3,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"479","analytic_prior",4,0,355966,0,0,1.4046245859869e-06,1.37944133256687e-09,7.05666402552525e-06,"CcSE"
"480","analytic_prior",5,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"481","analytic_prior",6,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"482","analytic_prior",7,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"483","analytic_prior",8,3,355966,4.33937480286421e-06,1.14191396720651e-05,9.83237210190832e-06,2.37364398456599e-06,2.24918116134816e-05,"CcSE"
"484","analytic_prior",9,31,355967,0.000149559929080493,4.9850043228198e-05,8.84911003236246e-05,6.03297768524437e-05,0.000121960765221842,"CcSE"
"485","analytic_prior",10,87,355967,0.000316207725701006,4.51313925192301e-05,0.000245808612010068,0.00019701978267428,0.000299912003008562,"CcSE"
"486","analytic_prior",11,112,355966,0.000471729565806236,4.73471380488402e-05,0.000316040531847053,0.000260352457572522,0.000377043414039191,"CcSE"
"487","analytic_prior",12,218,355967,0.000662881412857051,5.800984984503e-05,0.000613819219705142,0.000535145122160852,0.000697806598839179,"CcSE"
"488","analytic_prior",13,206,355967,0.000869010392797618,6.03993113276363e-05,0.000580108324343761,0.000503699737983278,0.000661830448980679,"CcSE"
"489","analytic_prior",14,298,355967,0.00111286741972066,8.63547836326647e-05,0.000838558522114347,0.000746153940925349,0.000936274463604515,"CcSE"
"490","analytic_prior",15,408,355966,0.00142950986314745,0.000102523654723582,0.0011475782867513,0.00103903596655266,0.00126142903910221,"CcSE"
"491","analytic_prior",16,574,355967,0.00181193979798643,0.000122570444503279,0.00161390911542611,0.00148471570691993,0.00174840624899542,"CcSE"
"492","analytic_prior",17,716,355967,0.0023412238373273,0.000178679236734548,0.00201282137720245,0.00186825552772459,0.00216268683820672,"CcSE"
"493","analytic_prior",18,982,355966,0.00307174158258792,0.000241553268584459,0.00276008731146427,0.002590401534757,0.00293506490601384,"CcSE"
"494","analytic_prior",19,1269,355967,0.00409820683269923,0.000372634331409733,0.00356633180510608,0.00337315793359709,0.00376478898672039,"CcSE"
"495","analytic_prior",20,1754,355967,0.00571082629749943,0.000577656310385433,0.00492881382596188,0.00470140018190174,0.0051614963624037,"CcSE"
"496","analytic_prior",21,2707,355967,0.00831371613879936,0.000975038969697696,0.00760602076591154,0.00732324439590634,0.00789403761121255,"CcSE"
"497","analytic_prior",22,4321,355966,0.0129958774902493,0.0018303053952388,0.0121401702966848,0.0117830221485109,0.0125025107299715,"CcSE"
"498","analytic_prior",23,7639,355967,0.0226652884035852,0.00410502575033325,0.0214611987594391,0.0209876947407418,0.0219397958821685,"CcSE"
"499","analytic_prior",24,16786,355967,0.048287926113181,0.0124569343797552,0.0471573287486516,0.0464633927262791,0.0478560844150007,"CcSE"
"500","analytic_prior",25,100833,355966,0.188439161688345,0.120466605432604,0.283266426382221,0.28178738560142,0.28474777389187,"CcSE"
"501","scaled_degree",1,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"502","scaled_degree",2,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"503","scaled_degree",3,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"504","scaled_degree",4,0,355966,0,0,1.4046245859869e-06,1.37944133256687e-09,7.05666402552525e-06,"CcSE"
"505","scaled_degree",5,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"506","scaled_degree",6,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"507","scaled_degree",7,0,355967,0,0,1.40462064005753e-06,1.37943745737517e-09,7.05664420168156e-06,"CcSE"
"508","scaled_degree",8,3,355966,7.71063010354206e-07,2.02906638583134e-06,9.83237210190832e-06,2.37364398456599e-06,2.24918116134816e-05,"CcSE"
"509","scaled_degree",9,31,355967,2.65757555487601e-05,8.85819015129327e-06,8.84911003236246e-05,6.03297768524437e-05,0.000121960765221842,"CcSE"
"510","scaled_degree",10,87,355967,5.61897939698967e-05,8.02034171720749e-06,0.000245808612010068,0.00019701978267428,0.000299912003008562,"CcSE"
"511","scaled_degree",11,113,355966,8.38287361985738e-05,8.41531497852381e-06,0.000318849781019027,0.000262902648124155,0.00038011172208771,"CcSE"
"512","scaled_degree",12,217,355967,0.000117807231453225,1.03114687200843e-05,0.000611009978425027,0.000532522252295494,0.00069481100796589,"CcSE"
"513","scaled_degree",13,211,355967,0.000154450158974069,1.07409481104202e-05,0.000594154530744337,0.000516794168836933,0.000676828325385808,"CcSE"
"514","scaled_degree",14,296,355967,0.000197820158820437,1.53669884973828e-05,0.000832940039554117,0.000740854400261717,0.000930337090278919,"CcSE"
"515","scaled_degree",15,407,355966,0.000254146834581842,1.82535392702081e-05,0.00114476903757933,0.00103636282036111,0.00125848371454657,"CcSE"
"516","scaled_degree",16,579,355967,0.000322221280244282,2.18460509350285e-05,0.00162795532182668,0.00149819010228111,0.0017630241226932,"CcSE"
"517","scaled_degree",17,707,355967,0.000416519665090124,3.18487712036163e-05,0.00198753820568141,0.00184389837632826,0.00213647790885328,"CcSE"
"518","scaled_degree",18,983,355966,0.00054683299879826,4.30836237350027e-05,0.00276289656063624,0.00259312331808316,0.00293796159152859,"CcSE"
"519","scaled_degree",19,1272,355967,0.000730308890256144,6.66977298930401e-05,0.00357475952894642,0.00338135517733895,0.00377344710167277,"CcSE"
"520","scaled_degree",20,1750,355967,0.00101928618989148,0.000103645848414418,0.00491757686084142,0.00469042439255815,0.00514999834060437,"CcSE"
"521","scaled_degree",21,2710,355967,0.00148782348561787,0.000175899651647162,0.00761444848975189,0.0073315152065599,0.00790262215869875,"CcSE"
"522","scaled_degree",22,4323,355966,0.00233691204704755,0.000333491563569916,0.0121457887950288,0.0117885584012592,0.0125082114141535,"CcSE"
"523","scaled_degree",23,7631,355967,0.00411744589248802,0.000763293685492752,0.0214387248291981,0.020965464794744,0.0219170782068251,"CcSE"
"524","scaled_degree",24,16803,355967,0.00903063740801487,0.0024535563558157,0.0472050858504135,0.0465108145179921,0.0479041763185494,"CcSE"
"525","scaled_degree",25,100821,355966,0.0484578364527377,0.0530746351642554,0.283232715392157,0.281753728063631,0.284714009808323,"CcSE"
"526","xswap_prior",1,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"527","xswap_prior",2,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"528","xswap_prior",3,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"529","xswap_prior",4,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"530","xswap_prior",5,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"531","xswap_prior",6,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"532","xswap_prior",7,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"533","xswap_prior",8,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"534","xswap_prior",9,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"535","xswap_prior",10,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"536","xswap_prior",11,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"537","xswap_prior",12,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"538","xswap_prior",13,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"539","xswap_prior",14,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"540","xswap_prior",15,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"541","xswap_prior",16,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"542","xswap_prior",17,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"543","xswap_prior",18,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"544","xswap_prior",19,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"545","xswap_prior",20,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"546","xswap_prior",21,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"547","xswap_prior",22,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"548","xswap_prior",23,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"549","xswap_prior",24,35,1300266,0.000103633398627118,0.000112497906818758,2.73020848794901e-05,1.90700757811395e-05,3.698789354134e-05,"CdG"
"550","xswap_prior",25,21067,1300265,0.0161253659948554,0.0522971964760827,0.0162024539594206,0.0159861520066242,0.0164201655585529,"CdG"
"551","analytic_prior",1,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"552","analytic_prior",2,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"553","analytic_prior",3,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"554","analytic_prior",4,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"555","analytic_prior",5,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"556","analytic_prior",6,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"557","analytic_prior",7,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"558","analytic_prior",8,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"559","analytic_prior",9,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"560","analytic_prior",10,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"561","analytic_prior",11,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"562","analytic_prior",12,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"563","analytic_prior",13,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"564","analytic_prior",14,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"565","analytic_prior",15,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"566","analytic_prior",16,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"567","analytic_prior",17,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"568","analytic_prior",18,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"569","analytic_prior",19,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"570","analytic_prior",20,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"571","analytic_prior",21,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"572","analytic_prior",22,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"573","analytic_prior",23,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"574","analytic_prior",24,36,1300266,0.00013718780509364,0.000147464132008073,2.80711576929969e-05,1.97132770514629e-05,3.78829181141064e-05,"CdG"
"575","analytic_prior",25,21066,1300265,0.0138229750398993,0.0388461639868637,0.0162016848860156,0.0159853879998978,0.0164193914207099,"CdG"
"576","scaled_degree",1,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"577","scaled_degree",2,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"578","scaled_degree",3,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"579","scaled_degree",4,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"580","scaled_degree",5,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"581","scaled_degree",6,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"582","scaled_degree",7,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"583","scaled_degree",8,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"584","scaled_degree",9,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"585","scaled_degree",10,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"586","scaled_degree",11,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"587","scaled_degree",12,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"588","scaled_degree",13,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"589","scaled_degree",14,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"590","scaled_degree",15,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"591","scaled_degree",16,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"592","scaled_degree",17,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"593","scaled_degree",18,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"594","scaled_degree",19,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"595","scaled_degree",20,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"596","scaled_degree",21,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"597","scaled_degree",22,0,1300266,0,0,3.84536406753382e-07,3.77641547256111e-10,1.93186639066216e-06,"CdG"
"598","scaled_degree",23,0,1300265,0,0,3.84536702490106e-07,3.7764183769035e-10,1.93186787640864e-06,"CdG"
"599","scaled_degree",24,36,1300266,7.06117243627408e-05,7.59034576534265e-05,2.80711576929969e-05,1.97132770514629e-05,3.78829181141064e-05,"CdG"
"600","scaled_degree",25,21066,1300265,0.00828217716970079,0.0294748614954118,0.0162016848860156,0.0159853879998978,0.0164193914207099,"CdG"
"601","xswap_prior",1,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"602","xswap_prior",2,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"603","xswap_prior",3,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"604","xswap_prior",4,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"605","xswap_prior",5,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"606","xswap_prior",6,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"607","xswap_prior",7,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"608","xswap_prior",8,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"609","xswap_prior",9,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"610","xswap_prior",10,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"611","xswap_prior",11,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"612","xswap_prior",12,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"613","xswap_prior",13,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"614","xswap_prior",14,14,21418,0.000641531814299447,0.00045801767050585,0.000676969046173958,0.000374664389924236,0.00106714665004777,"CiPC"
"615","xswap_prior",15,23,21417,0.000968515429524604,0,0.00109720795592492,0.000699478411707494,0.00158291495865394,"CiPC"
"616","xswap_prior",16,17,21418,0.000968515429524604,0,0.000817031607451328,0.000480258709512725,0.0012417312945496,"CiPC"
"617","xswap_prior",17,16,21418,0.000968515429524604,0,0.000770344087025538,0.000444703514801481,0.00118389674503672,"CiPC"
"618","xswap_prior",18,28,21417,0.0011372910993536,0.000355637858361893,0.00133065645718554,0.000887945994714817,0.001861351888438,"CiPC"
"619","xswap_prior",19,36,21418,0.00189412571339216,1.59013638149311e-05,0.00170409449554134,0.00119704523183332,0.00229910856996456,"CiPC"
"620","xswap_prior",20,42,21417,0.00192791612057667,0,0.00198431226071529,0.00143354044770249,0.00262302847105898,"CiPC"
"621","xswap_prior",21,55,21418,0.00266007687135847,0.000415643637360289,0.00259115738363136,0.00195535864397284,0.00331482464436129,"CiPC"
"622","xswap_prior",22,66,21418,0.0036823692033543,0.000348159272473743,0.00310472010831505,0.00240456563949851,0.00389267143505552,"CiPC"
"623","xswap_prior",23,122,21417,0.0053252517644509,0.000690568459869941,0.00571948828088524,0.00475399179349383,0.00677236727457742,"CiPC"
"624","xswap_prior",24,155,21418,0.00780052036053633,0.00105995159595981,0.00725990942621037,0.00616720716811401,0.00843972870979148,"CiPC"
"625","xswap_prior",25,455,21417,0.0200704463743755,0.0135545663541351,0.0212671584648427,0.0193777356299559,0.0232412516444873,"CiPC"
"626","analytic_prior",1,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"627","analytic_prior",2,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"628","analytic_prior",3,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"629","analytic_prior",4,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"630","analytic_prior",5,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"631","analytic_prior",6,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"632","analytic_prior",7,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"633","analytic_prior",8,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"634","analytic_prior",9,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"635","analytic_prior",10,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"636","analytic_prior",11,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"637","analytic_prior",12,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"638","analytic_prior",13,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"639","analytic_prior",14,14,21418,0.000643718928548968,0.000459579147195531,0.000676969046173958,0.000374664389924236,0.00106714665004777,"CiPC"
"640","analytic_prior",15,23,21417,0.000971817298347911,0,0.00109720795592492,0.000699478411707494,0.00158291495865394,"CiPC"
"641","analytic_prior",16,17,21418,0.000971817298347911,0,0.000817031607451328,0.000480258709512725,0.0012417312945496,"CiPC"
"642","analytic_prior",17,16,21418,0.000971817298347911,0,0.000770344087025538,0.000444703514801481,0.00118389674503672,"CiPC"
"643","analytic_prior",18,34,21417,0.00115046251960185,0.000376434612628991,0.00161079465869829,0.00111908390603639,0.00219048052794708,"CiPC"
"644","analytic_prior",19,42,21418,0.00194363459669582,0,0.00198421961809608,0.00143347349922602,0.00262290604469795,"CiPC"
"645","analytic_prior",20,29,21417,0.00194363459669582,0,0.00137734615743767,0.000926130886249312,0.00191654589037705,"CiPC"
"646","analytic_prior",21,66,21418,0.00267860035440613,0.000417236024389124,0.00310472010831505,0.00240456563949851,0.00389267143505552,"CiPC"
"647","analytic_prior",22,60,21418,0.00367952352916623,0.000396956593049887,0.00282459498576031,0.0021588128331123,0.0035782139549187,"CiPC"
"648","analytic_prior",23,118,21417,0.00526584154638967,0.000697812218029647,0.00553272947987674,0.00458379262729273,0.00656908011208885,"CiPC"
"649","analytic_prior",24,156,21418,0.00783398264297009,0.00110326534954004,0.00730659694663616,0.00621026567787766,0.00849003724513298,"CiPC"
"650","analytic_prior",25,454,21417,0.0196713049898079,0.0130290048363473,0.0212204687645905,0.0193331264811883,0.0231924896210052,"CiPC"
"651","scaled_degree",1,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
